<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.05.09	13:00:00	1.05279	1.05313	1.05259	1.05308	473	0	0
2022.05.09	13:05:00	1.05308	1.05351	1.05297	1.05329	456	0	0
2022.05.09	13:10:00	1.05330	1.05412	1.05280	1.05412	498	0	0
2022.05.09	13:15:00	1.05414	1.05450	1.05348	1.05364	592	0	0
2022.05.09	13:20:00	1.05363	1.05374	1.05331	1.05362	421	0	0
2022.05.09	13:25:00	1.05362	1.05362	1.05311	1.05342	355	0	0
2022.05.09	13:30:00	1.05342	1.05379	1.05328	1.05359	513	0	0
2022.05.09	13:35:00	1.05357	1.05372	1.05339	1.05366	336	0	0
2022.05.09	13:40:00	1.05366	1.05384	1.05333	1.05377	497	0	0
2022.05.09	13:45:00	1.05380	1.05453	1.05366	1.05442	538	0	0
2022.05.09	13:50:00	1.05442	1.05464	1.05410	1.05424	529	0	0
2022.05.09	13:55:00	1.05425	1.05497	1.05419	1.05448	524	0	0
2022.05.09	14:00:00	1.05448	1.05450	1.05361	1.05367	702	0	0
2022.05.09	14:05:00	1.05367	1.05381	1.05323	1.05374	487	0	0
2022.05.09	14:10:00	1.05373	1.05403	1.05354	1.05391	524	0	0
2022.05.09	14:15:00	1.05390	1.05420	1.05372	1.05391	481	0	0
2022.05.09	14:20:00	1.05392	1.05398	1.05332	1.05342	551	0	0
2022.05.09	14:25:00	1.05342	1.05411	1.05324	1.05391	386	0	0
2022.05.09	14:30:00	1.05392	1.05436	1.05383	1.05421	452	0	0
2022.05.09	14:35:00	1.05422	1.05445	1.05401	1.05428	368	0	0
2022.05.09	14:40:00	1.05430	1.05461	1.05424	1.05456	353	0	0
2022.05.09	14:45:00	1.05456	1.05457	1.05383	1.05404	479	0	0
2022.05.09	14:50:00	1.05404	1.05441	1.05401	1.05430	514	0	0
2022.05.09	14:55:00	1.05430	1.05524	1.05430	1.05465	801	0	0
2022.05.09	15:00:00	1.05463	1.05541	1.05446	1.05526	807	0	0
2022.05.09	15:05:00	1.05527	1.05732	1.05527	1.05624	1338	0	0
2022.05.09	15:10:00	1.05624	1.05643	1.05572	1.05593	879	0	0
2022.05.09	15:15:00	1.05593	1.05605	1.05536	1.05574	645	0	0
2022.05.09	15:20:00	1.05578	1.05676	1.05573	1.05632	956	0	0
2022.05.09	15:25:00	1.05632	1.05665	1.05620	1.05640	735	0	0
2022.05.09	15:30:00	1.05639	1.05714	1.05631	1.05703	779	0	0
2022.05.09	15:35:00	1.05702	1.05724	1.05672	1.05695	666	0	0
2022.05.09	15:40:00	1.05695	1.05727	1.05641	1.05651	661	0	0
2022.05.09	15:45:00	1.05649	1.05662	1.05631	1.05653	562	0	0
2022.05.09	15:50:00	1.05651	1.05651	1.05573	1.05604	673	0	0
2022.05.09	15:55:00	1.05604	1.05661	1.05603	1.05624	615	0	0
2022.05.09	16:00:00	1.05624	1.05634	1.05569	1.05600	756	0	0
2022.05.09	16:05:00	1.05599	1.05603	1.05498	1.05501	546	0	0
2022.05.09	16:10:00	1.05501	1.05502	1.05383	1.05454	700	0	0
2022.05.09	16:15:00	1.05442	1.05456	1.05407	1.05413	631	0	0
2022.05.09	16:20:00	1.05413	1.05448	1.05391	1.05443	575	0	0
2022.05.09	16:25:00	1.05444	1.05450	1.05419	1.05430	578	0	0
2022.05.09	16:30:00	1.05429	1.05481	1.05382	1.05411	1029	0	0
2022.05.09	16:35:00	1.05412	1.05494	1.05407	1.05458	966	0	0
2022.05.09	16:40:00	1.05458	1.05461	1.05329	1.05441	1396	0	0
2022.05.09	16:45:00	1.05441	1.05445	1.05335	1.05364	1117	0	0
2022.05.09	16:50:00	1.05363	1.05404	1.05343	1.05376	997	0	0
2022.05.09	16:55:00	1.05374	1.05395	1.05307	1.05323	1036	0	0
2022.05.09	17:00:00	1.05323	1.05343	1.05283	1.05326	1122	0	0
2022.05.09	17:05:00	1.05326	1.05345	1.05280	1.05291	879	0	0
2022.05.09	17:10:00	1.05290	1.05303	1.05270	1.05288	768	0	0
2022.05.09	17:15:00	1.05293	1.05302	1.05229	1.05229	656	0	0
2022.05.09	17:20:00	1.05229	1.05301	1.05222	1.05273	751	0	0
2022.05.09	17:25:00	1.05271	1.05304	1.05263	1.05277	671	0	0
2022.05.09	17:30:00	1.05275	1.05294	1.05248	1.05282	624	0	0
2022.05.09	17:35:00	1.05282	1.05293	1.05209	1.05219	638	0	0
2022.05.09	17:40:00	1.05220	1.05274	1.05220	1.05261	691	0	0
2022.05.09	17:45:00	1.05262	1.05267	1.05168	1.05193	820	0	0
2022.05.09	17:50:00	1.05195	1.05301	1.05195	1.05276	785	0	0
2022.05.09	17:55:00	1.05275	1.05301	1.05244	1.05276	837	0	0
2022.05.09	18:00:00	1.05278	1.05331	1.05270	1.05301	723	0	0
2022.05.09	18:05:00	1.05301	1.05352	1.05292	1.05343	496	0	0
2022.05.09	18:10:00	1.05342	1.05349	1.05320	1.05345	499	0	0
2022.05.09	18:15:00	1.05345	1.05354	1.05319	1.05338	416	0	0
2022.05.09	18:20:00	1.05338	1.05351	1.05324	1.05342	545	0	0
2022.05.09	18:25:00	1.05343	1.05349	1.05319	1.05330	474	0	0
2022.05.09	18:30:00	1.05329	1.05356	1.05321	1.05352	633	0	0
2022.05.09	18:35:00	1.05351	1.05444	1.05324	1.05442	642	0	0
2022.05.09	18:40:00	1.05438	1.05453	1.05405	1.05444	718	0	0
2022.05.09	18:45:00	1.05444	1.05535	1.05441	1.05503	660	0	0
2022.05.09	18:50:00	1.05503	1.05598	1.05503	1.05582	749	0	0
2022.05.09	18:55:00	1.05583	1.05631	1.05528	1.05568	766	0	0
2022.05.09	19:00:00	1.05569	1.05593	1.05549	1.05567	668	0	0
2022.05.09	19:05:00	1.05565	1.05642	1.05564	1.05624	823	0	0
2022.05.09	19:10:00	1.05624	1.05796	1.05624	1.05795	786	0	0
2022.05.09	19:15:00	1.05792	1.05839	1.05787	1.05818	769	0	0
2022.05.09	19:20:00	1.05817	1.05881	1.05803	1.05866	620	0	0
2022.05.09	19:25:00	1.05868	1.05925	1.05847	1.05897	632	0	0
2022.05.09	19:30:00	1.05897	1.05921	1.05874	1.05896	588	0	0
2022.05.09	19:35:00	1.05896	1.05896	1.05845	1.05848	576	0	0
2022.05.09	19:40:00	1.05848	1.05869	1.05842	1.05842	510	0	0
2022.05.09	19:45:00	1.05844	1.05845	1.05790	1.05805	385	0	0
2022.05.09	19:50:00	1.05805	1.05821	1.05762	1.05762	382	0	0
2022.05.09	19:55:00	1.05763	1.05776	1.05735	1.05735	378	0	0
2022.05.09	20:00:00	1.05734	1.05754	1.05713	1.05742	410	0	0
2022.05.09	20:05:00	1.05742	1.05750	1.05724	1.05728	358	0	0
2022.05.09	20:10:00	1.05728	1.05728	1.05630	1.05643	554	0	0
2022.05.09	20:15:00	1.05643	1.05686	1.05633	1.05669	453	0	0
2022.05.09	20:20:00	1.05669	1.05670	1.05608	1.05613	445	0	0
2022.05.09	20:25:00	1.05615	1.05688	1.05609	1.05679	544	0	0
2022.05.09	20:30:00	1.05678	1.05703	1.05647	1.05659	457	0	0
2022.05.09	20:35:00	1.05657	1.05657	1.05580	1.05583	491	0	0
2022.05.09	20:40:00	1.05579	1.05607	1.05545	1.05584	578	0	0
2022.05.09	20:45:00	1.05584	1.05605	1.05537	1.05573	526	0	0
2022.05.09	20:50:00	1.05573	1.05576	1.05529	1.05571	517	0	0
2022.05.09	20:55:00	1.05570	1.05638	1.05560	1.05584	585	0	0
2022.05.09	21:00:00	1.05584	1.05620	1.05572	1.05617	598	0	0
2022.05.09	21:05:00	1.05616	1.05621	1.05582	1.05587	396	0	0
2022.05.09	21:10:00	1.05586	1.05609	1.05569	1.05596	377	0	0
2022.05.09	21:15:00	1.05596	1.05668	1.05596	1.05632	497	0	0
2022.05.09	21:20:00	1.05632	1.05635	1.05560	1.05561	547	0	0
2022.05.09	21:25:00	1.05564	1.05565	1.05521	1.05532	395	0	0
2022.05.09	21:30:00	1.05532	1.05559	1.05508	1.05547	396	0	0
2022.05.09	21:35:00	1.05549	1.05591	1.05545	1.05571	398	0	0
2022.05.09	21:40:00	1.05569	1.05605	1.05567	1.05589	384	0	0
2022.05.09	21:45:00	1.05588	1.05633	1.05563	1.05571	596	0	0
2022.05.09	21:50:00	1.05572	1.05633	1.05556	1.05621	402	0	0
2022.05.09	21:55:00	1.05621	1.05666	1.05619	1.05659	515	0	0
2022.05.09	22:00:00	1.05658	1.05689	1.05626	1.05653	817	0	0
2022.05.09	22:05:00	1.05653	1.05745	1.05651	1.05705	632	0	0
2022.05.09	22:10:00	1.05705	1.05755	1.05705	1.05735	602	0	0
2022.05.09	22:15:00	1.05734	1.05735	1.05660	1.05668	520	0	0
2022.05.09	22:20:00	1.05665	1.05685	1.05659	1.05669	440	0	0
2022.05.09	22:25:00	1.05669	1.05669	1.05591	1.05611	324	0	0
2022.05.09	22:30:00	1.05607	1.05619	1.05578	1.05618	503	0	0
2022.05.09	22:35:00	1.05618	1.05637	1.05594	1.05602	441	0	0
2022.05.09	22:40:00	1.05601	1.05625	1.05574	1.05608	553	0	0
2022.05.09	22:45:00	1.05611	1.05642	1.05585	1.05632	399	0	0
2022.05.09	22:50:00	1.05631	1.05642	1.05562	1.05569	600	0	0
2022.05.09	22:55:00	1.05568	1.05622	1.05567	1.05584	643	0	0
2022.05.09	23:00:00	1.05584	1.05623	1.05578	1.05603	327	0	0
2022.05.09	23:05:00	1.05603	1.05617	1.05596	1.05599	121	0	4
2022.05.09	23:10:00	1.05599	1.05612	1.05594	1.05596	145	0	4
2022.05.09	23:15:00	1.05597	1.05605	1.05595	1.05597	115	0	5
2022.05.09	23:20:00	1.05597	1.05600	1.05593	1.05600	59	0	5
2022.05.09	23:25:00	1.05601	1.05604	1.05566	1.05569	111	0	4
2022.05.09	23:30:00	1.05569	1.05590	1.05568	1.05585	73	0	6
2022.05.09	23:35:00	1.05585	1.05600	1.05584	1.05596	74	0	7
2022.05.09	23:40:00	1.05594	1.05606	1.05591	1.05601	89	0	8
2022.05.09	23:45:00	1.05600	1.05607	1.05589	1.05604	96	0	8
2022.05.09	23:50:00	1.05605	1.05606	1.05592	1.05602	105	0	6
2022.05.09	23:55:00	1.05601	1.05607	1.05570	1.05570	88	0	8
2022.05.10	00:00:00	1.05570	1.05583	1.05550	1.05566	25	0	46
2022.05.10	00:05:00	1.05569	1.05578	1.05566	1.05567	24	0	65
2022.05.10	00:10:00	1.05567	1.05617	1.05521	1.05584	63	0	26
2022.05.10	00:15:00	1.05583	1.05632	1.05510	1.05587	165	0	15
2022.05.10	00:20:00	1.05586	1.05616	1.05573	1.05578	67	0	65
2022.05.10	00:25:00	1.05576	1.05576	1.05549	1.05569	212	0	36
2022.05.10	00:30:00	1.05556	1.05567	1.05528	1.05550	41	0	26
2022.05.10	00:35:00	1.05550	1.05559	1.05541	1.05547	19	0	39
2022.05.10	00:40:00	1.05547	1.05558	1.05542	1.05556	27	0	42
2022.05.10	00:45:00	1.05559	1.05567	1.05550	1.05557	45	0	36
2022.05.10	00:50:00	1.05557	1.05565	1.05556	1.05565	79	0	25
2022.05.10	00:55:00	1.05560	1.05566	1.05552	1.05560	35	0	24
2022.05.10	01:00:00	1.05560	1.05571	1.05550	1.05553	158	0	20
2022.05.10	01:05:00	1.05553	1.05560	1.05551	1.05552	58	0	17
2022.05.10	01:10:00	1.05555	1.05555	1.05530	1.05536	178	0	8
2022.05.10	01:15:00	1.05536	1.05542	1.05517	1.05533	124	0	8
2022.05.10	01:20:00	1.05533	1.05548	1.05533	1.05546	45	0	8
2022.05.10	01:25:00	1.05546	1.05569	1.05545	1.05552	78	0	8
2022.05.10	01:30:00	1.05552	1.05562	1.05546	1.05558	91	0	8
2022.05.10	01:35:00	1.05558	1.05562	1.05543	1.05546	109	0	8
2022.05.10	01:40:00	1.05546	1.05560	1.05545	1.05557	169	0	8
2022.05.10	01:45:00	1.05557	1.05557	1.05541	1.05551	88	0	8
2022.05.10	01:50:00	1.05551	1.05571	1.05549	1.05568	104	0	8
2022.05.10	01:55:00	1.05568	1.05581	1.05564	1.05567	104	0	8
2022.05.10	02:00:00	1.05570	1.05595	1.05568	1.05594	157	0	1
2022.05.10	02:05:00	1.05594	1.05594	1.05572	1.05576	123	0	1
2022.05.10	02:10:00	1.05576	1.05587	1.05572	1.05587	139	0	1
2022.05.10	02:15:00	1.05586	1.05604	1.05583	1.05589	101	0	1
2022.05.10	02:20:00	1.05590	1.05600	1.05583	1.05594	86	0	0
2022.05.10	02:25:00	1.05594	1.05598	1.05580	1.05589	66	0	0
2022.05.10	02:30:00	1.05587	1.05613	1.05581	1.05608	169	0	1
2022.05.10	02:35:00	1.05608	1.05633	1.05607	1.05624	137	0	1
2022.05.10	02:40:00	1.05623	1.05682	1.05619	1.05679	172	0	1
2022.05.10	02:45:00	1.05679	1.05690	1.05637	1.05638	182	0	1
2022.05.10	02:50:00	1.05639	1.05646	1.05624	1.05631	93	0	7
2022.05.10	02:55:00	1.05631	1.05656	1.05626	1.05630	167	0	1
2022.05.10	03:00:00	1.05630	1.05642	1.05556	1.05616	318	0	1
2022.05.10	03:05:00	1.05616	1.05644	1.05600	1.05601	310	0	1
2022.05.10	03:10:00	1.05601	1.05606	1.05557	1.05564	306	0	0
2022.05.10	03:15:00	1.05564	1.05590	1.05534	1.05543	676	0	0
2022.05.10	03:20:00	1.05543	1.05585	1.05534	1.05560	515	0	0
2022.05.10	03:25:00	1.05560	1.05621	1.05554	1.05604	453	0	1
2022.05.10	03:30:00	1.05602	1.05651	1.05601	1.05635	539	0	1
2022.05.10	03:35:00	1.05635	1.05652	1.05612	1.05633	319	0	1
2022.05.10	03:40:00	1.05633	1.05643	1.05588	1.05601	315	0	1
2022.05.10	03:45:00	1.05600	1.05638	1.05593	1.05617	258	0	1
2022.05.10	03:50:00	1.05617	1.05632	1.05570	1.05572	596	0	0
2022.05.10	03:55:00	1.05574	1.05604	1.05560	1.05588	539	0	1
2022.05.10	04:00:00	1.05589	1.05613	1.05553	1.05573	649	0	0
2022.05.10	04:05:00	1.05574	1.05668	1.05566	1.05644	661	0	1
2022.05.10	04:10:00	1.05644	1.05676	1.05627	1.05666	695	0	1
2022.05.10	04:15:00	1.05667	1.05688	1.05661	1.05680	538	0	1
2022.05.10	04:20:00	1.05679	1.05690	1.05626	1.05646	447	0	1
2022.05.10	04:25:00	1.05646	1.05657	1.05630	1.05633	246	0	0
2022.05.10	04:30:00	1.05632	1.05667	1.05601	1.05644	507	0	0
2022.05.10	04:35:00	1.05641	1.05667	1.05626	1.05662	383	0	1
2022.05.10	04:40:00	1.05662	1.05675	1.05598	1.05616	553	0	1
2022.05.10	04:45:00	1.05617	1.05645	1.05591	1.05626	490	0	1
2022.05.10	04:50:00	1.05624	1.05678	1.05624	1.05652	530	0	0
2022.05.10	04:55:00	1.05653	1.05680	1.05607	1.05617	467	0	1
2022.05.10	05:00:00	1.05619	1.05668	1.05618	1.05635	445	0	1
2022.05.10	05:05:00	1.05637	1.05652	1.05594	1.05647	456	0	0
2022.05.10	05:10:00	1.05647	1.05716	1.05644	1.05705	529	0	0
2022.05.10	05:15:00	1.05705	1.05755	1.05690	1.05750	393	0	1
2022.05.10	05:20:00	1.05756	1.05772	1.05715	1.05732	330	0	1
2022.05.10	05:25:00	1.05732	1.05776	1.05692	1.05765	489	0	1
2022.05.10	05:30:00	1.05764	1.05768	1.05714	1.05723	481	0	1
2022.05.10	05:35:00	1.05723	1.05792	1.05710	1.05773	423	0	1
2022.05.10	05:40:00	1.05773	1.05774	1.05713	1.05738	480	0	1
2022.05.10	05:45:00	1.05737	1.05761	1.05727	1.05759	298	0	1
2022.05.10	05:50:00	1.05761	1.05761	1.05711	1.05746	478	0	1
2022.05.10	05:55:00	1.05746	1.05748	1.05693	1.05723	374	0	1
2022.05.10	06:00:00	1.05725	1.05737	1.05704	1.05721	465	0	1
2022.05.10	06:05:00	1.05720	1.05745	1.05706	1.05735	353	0	1
2022.05.10	06:10:00	1.05736	1.05737	1.05699	1.05711	326	0	1
2022.05.10	06:15:00	1.05708	1.05724	1.05691	1.05715	379	0	1
2022.05.10	06:20:00	1.05714	1.05717	1.05698	1.05700	368	0	1
2022.05.10	06:25:00	1.05699	1.05719	1.05696	1.05707	219	0	1
2022.05.10	06:30:00	1.05709	1.05727	1.05701	1.05721	265	0	1
2022.05.10	06:35:00	1.05721	1.05751	1.05697	1.05737	137	0	1
2022.05.10	06:40:00	1.05737	1.05758	1.05733	1.05748	174	0	1
2022.05.10	06:45:00	1.05748	1.05760	1.05747	1.05759	197	0	1
2022.05.10	06:50:00	1.05759	1.05763	1.05737	1.05758	268	0	0
2022.05.10	06:55:00	1.05758	1.05797	1.05758	1.05780	226	0	0
2022.05.10	07:00:00	1.05780	1.05792	1.05768	1.05791	250	0	0
2022.05.10	07:05:00	1.05790	1.05809	1.05787	1.05789	225	0	0
2022.05.10	07:10:00	1.05788	1.05789	1.05769	1.05779	216	0	0
2022.05.10	07:15:00	1.05779	1.05780	1.05757	1.05776	196	0	0
2022.05.10	07:20:00	1.05776	1.05800	1.05773	1.05777	167	0	0
2022.05.10	07:25:00	1.05776	1.05776	1.05742	1.05743	249	0	0
2022.05.10	07:30:00	1.05743	1.05807	1.05738	1.05793	240	0	0
2022.05.10	07:35:00	1.05793	1.05810	1.05783	1.05796	161	0	0
2022.05.10	07:40:00	1.05796	1.05808	1.05779	1.05779	161	0	0
2022.05.10	07:45:00	1.05779	1.05803	1.05757	1.05802	119	0	0
2022.05.10	07:50:00	1.05802	1.05802	1.05767	1.05779	139	0	0
2022.05.10	07:55:00	1.05779	1.05785	1.05756	1.05757	184	0	0
2022.05.10	08:00:00	1.05758	1.05782	1.05736	1.05755	243	0	0
2022.05.10	08:05:00	1.05753	1.05780	1.05745	1.05760	303	0	0
2022.05.10	08:10:00	1.05760	1.05791	1.05760	1.05785	317	0	0
2022.05.10	08:15:00	1.05785	1.05786	1.05751	1.05782	323	0	0
2022.05.10	08:20:00	1.05780	1.05781	1.05735	1.05750	334	0	0
2022.05.10	08:25:00	1.05750	1.05807	1.05743	1.05791	369	0	0
2022.05.10	08:30:00	1.05790	1.05796	1.05770	1.05782	465	0	0
2022.05.10	08:35:00	1.05784	1.05796	1.05760	1.05795	299	0	0
2022.05.10	08:40:00	1.05795	1.05851	1.05785	1.05822	403	0	0
2022.05.10	08:45:00	1.05822	1.05832	1.05795	1.05832	294	0	0
2022.05.10	08:50:00	1.05832	1.05844	1.05807	1.05827	474	0	0
2022.05.10	08:55:00	1.05826	1.05835	1.05762	1.05768	514	0	0
2022.05.10	09:00:00	1.05768	1.05793	1.05733	1.05770	632	0	0
2022.05.10	09:05:00	1.05771	1.05790	1.05705	1.05716	630	0	0
2022.05.10	09:10:00	1.05716	1.05750	1.05699	1.05734	602	0	0
2022.05.10	09:15:00	1.05735	1.05754	1.05691	1.05717	409	0	0
2022.05.10	09:20:00	1.05716	1.05738	1.05695	1.05719	449	0	0
2022.05.10	09:25:00	1.05718	1.05723	1.05662	1.05663	528	0	0
2022.05.10	09:30:00	1.05663	1.05677	1.05644	1.05653	478	0	0
2022.05.10	09:35:00	1.05653	1.05654	1.05603	1.05647	423	0	0
2022.05.10	09:40:00	1.05646	1.05650	1.05598	1.05639	487	0	0
2022.05.10	09:45:00	1.05639	1.05681	1.05616	1.05622	441	0	0
2022.05.10	09:50:00	1.05622	1.05652	1.05594	1.05633	454	0	0
2022.05.10	09:55:00	1.05633	1.05653	1.05599	1.05604	545	0	0
2022.05.10	10:00:00	1.05604	1.05632	1.05512	1.05546	723	0	0
2022.05.10	10:05:00	1.05546	1.05620	1.05546	1.05567	758	0	0
2022.05.10	10:10:00	1.05567	1.05602	1.05544	1.05596	555	0	0
2022.05.10	10:15:00	1.05596	1.05616	1.05544	1.05568	599	0	0
2022.05.10	10:20:00	1.05569	1.05636	1.05553	1.05626	507	0	0
2022.05.10	10:25:00	1.05625	1.05673	1.05624	1.05626	597	0	0
2022.05.10	10:30:00	1.05626	1.05656	1.05569	1.05655	691	0	0
2022.05.10	10:35:00	1.05655	1.05725	1.05627	1.05725	717	0	0
2022.05.10	10:40:00	1.05726	1.05785	1.05724	1.05760	784	0	0
2022.05.10	10:45:00	1.05760	1.05777	1.05652	1.05676	820	0	0
2022.05.10	10:50:00	1.05676	1.05715	1.05655	1.05663	800	0	0
2022.05.10	10:55:00	1.05660	1.05664	1.05569	1.05574	659	0	0
2022.05.10	11:00:00	1.05574	1.05712	1.05567	1.05662	658	0	0
2022.05.10	11:05:00	1.05662	1.05689	1.05623	1.05686	580	0	0
2022.05.10	11:10:00	1.05685	1.05704	1.05626	1.05641	455	0	0
2022.05.10	11:15:00	1.05641	1.05691	1.05641	1.05669	453	0	0
2022.05.10	11:20:00	1.05669	1.05688	1.05597	1.05600	400	0	0
2022.05.10	11:25:00	1.05599	1.05607	1.05544	1.05590	549	0	0
2022.05.10	11:30:00	1.05590	1.05662	1.05590	1.05631	508	0	0
2022.05.10	11:35:00	1.05628	1.05674	1.05624	1.05654	459	0	0
2022.05.10	11:40:00	1.05654	1.05664	1.05616	1.05664	467	0	0
2022.05.10	11:45:00	1.05664	1.05728	1.05649	1.05681	535	0	0
2022.05.10	11:50:00	1.05680	1.05696	1.05654	1.05685	405	0	0
2022.05.10	11:55:00	1.05685	1.05753	1.05678	1.05723	369	0	0
2022.05.10	12:00:00	1.05721	1.05751	1.05700	1.05714	546	0	0
2022.05.10	12:05:00	1.05714	1.05755	1.05708	1.05729	400	0	0
2022.05.10	12:10:00	1.05729	1.05746	1.05702	1.05712	369	0	0
2022.05.10	12:15:00	1.05712	1.05726	1.05643	1.05644	455	0	0
2022.05.10	12:20:00	1.05644	1.05656	1.05586	1.05601	400	0	0
2022.05.10	12:25:00	1.05602	1.05629	1.05591	1.05613	276	0	0
2022.05.10	12:30:00	1.05613	1.05639	1.05609	1.05629	375	0	0
2022.05.10	12:35:00	1.05629	1.05631	1.05579	1.05610	382	0	0
2022.05.10	12:40:00	1.05609	1.05616	1.05523	1.05555	491	0	0
2022.05.10	12:45:00	1.05555	1.05600	1.05524	1.05524	404	0	0
2022.05.10	12:50:00	1.05524	1.05526	1.05384	1.05405	760	0	0
2022.05.10	12:55:00	1.05405	1.05428	1.05375	1.05396	518	0	0
2022.05.10	13:00:00	1.05396	1.05400	1.05359	1.05378	510	0	0
2022.05.10	13:05:00	1.05377	1.05405	1.05375	1.05394	390	0	0
2022.05.10	13:10:00	1.05394	1.05441	1.05379	1.05439	287	0	0
2022.05.10	13:15:00	1.05437	1.05485	1.05412	1.05485	320	0	0
2022.05.10	13:20:00	1.05484	1.05494	1.05435	1.05447	399	0	0
2022.05.10	13:25:00	1.05446	1.05459	1.05416	1.05439	354	0	0
2022.05.10	13:30:00	1.05439	1.05471	1.05430	1.05455	407	0	0
2022.05.10	13:35:00	1.05455	1.05471	1.05443	1.05471	287	0	0
2022.05.10	13:40:00	1.05471	1.05511	1.05466	1.05467	338	0	0
2022.05.10	13:45:00	1.05468	1.05470	1.05420	1.05426	409	0	0
2022.05.10	13:50:00	1.05427	1.05450	1.05384	1.05395	510	0	0
2022.05.10	13:55:00	1.05393	1.05539	1.05392	1.05536	600	0	0
2022.05.10	14:00:00	1.05534	1.05561	1.05504	1.05507	571	0	0
2022.05.10	14:05:00	1.05507	1.05537	1.05473	1.05511	340	0	0
2022.05.10	14:10:00	1.05511	1.05568	1.05508	1.05567	377	0	0
2022.05.10	14:15:00	1.05567	1.05578	1.05553	1.05565	493	0	0
2022.05.10	14:20:00	1.05565	1.05624	1.05562	1.05596	438	0	0
2022.05.10	14:25:00	1.05595	1.05621	1.05579	1.05612	418	0	0
2022.05.10	14:30:00	1.05608	1.05656	1.05606	1.05646	465	0	0
2022.05.10	14:35:00	1.05646	1.05667	1.05618	1.05648	341	0	0
2022.05.10	14:40:00	1.05648	1.05652	1.05572	1.05574	475	0	0
2022.05.10	14:45:00	1.05574	1.05635	1.05573	1.05584	469	0	0
2022.05.10	14:50:00	1.05584	1.05633	1.05549	1.05551	529	0	0
2022.05.10	14:55:00	1.05551	1.05563	1.05501	1.05536	805	0	0
2022.05.10	15:00:00	1.05536	1.05563	1.05520	1.05548	593	0	0
2022.05.10	15:05:00	1.05548	1.05558	1.05501	1.05515	513	0	0
2022.05.10	15:10:00	1.05516	1.05552	1.05483	1.05551	487	0	0
2022.05.10	15:15:00	1.05550	1.05552	1.05514	1.05532	513	0	0
2022.05.10	15:20:00	1.05532	1.05556	1.05488	1.05555	633	0	0
2022.05.10	15:25:00	1.05558	1.05597	1.05556	1.05570	456	0	0
2022.05.10	15:30:00	1.05570	1.05577	1.05512	1.05544	613	0	0
2022.05.10	15:35:00	1.05544	1.05615	1.05534	1.05609	534	0	0
2022.05.10	15:40:00	1.05606	1.05608	1.05523	1.05540	598	0	0
2022.05.10	15:45:00	1.05540	1.05543	1.05484	1.05516	562	0	0
2022.05.10	15:50:00	1.05516	1.05558	1.05507	1.05514	708	0	0
2022.05.10	15:55:00	1.05513	1.05558	1.05507	1.05511	476	0	0
2022.05.10	16:00:00	1.05512	1.05603	1.05507	1.05595	578	0	0
2022.05.10	16:05:00	1.05599	1.05696	1.05594	1.05694	572	0	0
2022.05.10	16:10:00	1.05694	1.05747	1.05643	1.05655	715	0	0
2022.05.10	16:15:00	1.05653	1.05660	1.05608	1.05634	637	0	0
2022.05.10	16:20:00	1.05635	1.05637	1.05529	1.05555	531	0	0
2022.05.10	16:25:00	1.05554	1.05602	1.05533	1.05595	648	0	0
2022.05.10	16:30:00	1.05596	1.05619	1.05565	1.05597	1001	0	0
2022.05.10	16:35:00	1.05597	1.05610	1.05549	1.05569	817	0	0
2022.05.10	16:40:00	1.05569	1.05584	1.05437	1.05439	662	0	0
2022.05.10	16:45:00	1.05439	1.05469	1.05423	1.05468	804	0	0
2022.05.10	16:50:00	1.05467	1.05568	1.05467	1.05519	715	0	0
2022.05.10	16:55:00	1.05520	1.05532	1.05415	1.05436	899	0	0
2022.05.10	17:00:00	1.05435	1.05536	1.05350	1.05424	1266	0	0
2022.05.10	17:05:00	1.05424	1.05467	1.05403	1.05426	815	0	0
2022.05.10	17:10:00	1.05426	1.05509	1.05424	1.05483	948	0	0
2022.05.10	17:15:00	1.05482	1.05514	1.05468	1.05475	881	0	0
2022.05.10	17:20:00	1.05476	1.05514	1.05457	1.05468	845	0	0
2022.05.10	17:25:00	1.05468	1.05505	1.05350	1.05401	931	0	0
2022.05.10	17:30:00	1.05401	1.05426	1.05323	1.05388	984	0	0
2022.05.10	17:35:00	1.05386	1.05430	1.05357	1.05378	803	0	0
2022.05.10	17:40:00	1.05378	1.05396	1.05323	1.05380	769	0	0
2022.05.10	17:45:00	1.05380	1.05418	1.05321	1.05323	725	0	0
2022.05.10	17:50:00	1.05323	1.05408	1.05278	1.05394	956	0	0
2022.05.10	17:55:00	1.05394	1.05486	1.05382	1.05408	988	0	0
2022.05.10	18:00:00	1.05409	1.05454	1.05282	1.05324	963	0	0
2022.05.10	18:05:00	1.05324	1.05367	1.05257	1.05278	970	0	0
2022.05.10	18:10:00	1.05279	1.05337	1.05264	1.05309	916	0	0
2022.05.10	18:15:00	1.05310	1.05365	1.05285	1.05347	816	0	0
2022.05.10	18:20:00	1.05346	1.05347	1.05301	1.05337	584	0	0
2022.05.10	18:25:00	1.05337	1.05414	1.05326	1.05369	876	0	0
2022.05.10	18:30:00	1.05368	1.05422	1.05339	1.05386	860	0	0
2022.05.10	18:35:00	1.05385	1.05470	1.05378	1.05444	850	0	0
2022.05.10	18:40:00	1.05445	1.05458	1.05372	1.05423	812	0	0
